        COS-03USB温湿度记录仪2026/03/16 11:00-2026/03/30 11:00

        总记录条数:673
        导出时间2026-03-30 11:18:08

最高温度:30.1℃,最低温度:0.0℃,平均温度:9.3℃
最高湿度:89.0%,最低湿度:0.0%,平均湿度:23.5%

序号		温度(℃)	湿度(%)		日期

1		19.2		53.2		2026-03-16 11:00:51
2		19.4		50.8		2026-03-16 11:30:51
3		0.0		0.0		2026-03-16 12:00:51
4		0.0		0.0		2026-03-16 12:30:51
5		0.0		0.0		2026-03-16 13:00:51
6		0.0		0.0		2026-03-16 13:30:51
7		0.0		0.0		2026-03-16 14:00:51
8		0.0		0.0		2026-03-16 14:30:51
9		0.0		0.0		2026-03-16 15:00:51
10		0.0		0.0		2026-03-16 15:30:51
11		0.0		0.0		2026-03-16 16:00:51
12		0.0		0.0		2026-03-16 16:30:51
13		0.0		0.0		2026-03-16 17:00:51
14		0.0		0.0		2026-03-16 17:30:51
15		0.0		0.0		2026-03-16 18:00:51
16		0.0		0.0		2026-03-16 18:30:51
17		0.0		0.0		2026-03-16 19:00:51
18		0.0		0.0		2026-03-16 19:30:51
19		0.0		0.0		2026-03-16 20:00:51
20		0.0		0.0		2026-03-16 20:30:51
21		0.0		0.0		2026-03-16 21:00:51
22		0.0		0.0		2026-03-16 21:30:51
23		0.0		0.0		2026-03-16 22:00:51
24		0.0		0.0		2026-03-16 22:30:51
25		0.0		0.0		2026-03-16 23:00:51
26		0.0		0.0		2026-03-16 23:30:51
27		0.0		0.0		2026-03-17 00:00:51
28		0.0		0.0		2026-03-17 00:30:51
29		0.0		0.0		2026-03-17 01:00:51
30		0.0		0.0		2026-03-17 01:30:51
31		0.0		0.0		2026-03-17 02:00:51
32		0.0		0.0		2026-03-17 02:30:51
33		0.0		0.0		2026-03-17 03:00:51
34		0.0		0.0		2026-03-17 03:30:51
35		0.0		0.0		2026-03-17 04:00:51
36		0.0		0.0		2026-03-17 04:30:51
37		0.0		0.0		2026-03-17 05:00:51
38		0.0		0.0		2026-03-17 05:30:51
39		0.0		0.0		2026-03-17 06:00:51
40		0.0		0.0		2026-03-17 06:30:51
41		0.0		0.0		2026-03-17 07:00:51
42		0.0		0.0		2026-03-17 07:30:51
43		0.0		0.0		2026-03-17 08:00:51
44		0.0		0.0		2026-03-17 08:30:51
45		0.0		0.0		2026-03-17 09:00:51
46		0.0		0.0		2026-03-17 09:30:51
47		0.0		0.0		2026-03-17 10:00:51
48		0.0		0.0		2026-03-17 10:30:51
49		0.0		0.0		2026-03-17 11:00:51
50		0.0		0.0		2026-03-17 11:30:51
51		0.0		0.0		2026-03-17 12:00:51
52		0.0		0.0		2026-03-17 12:30:51
53		0.0		0.0		2026-03-17 13:00:51
54		0.0		0.0		2026-03-17 13:30:51
55		0.0		0.0		2026-03-17 14:00:51
56		0.0		0.0		2026-03-17 14:30:51
57		0.0		0.0		2026-03-17 15:00:51
58		0.0		0.0		2026-03-17 15:30:51
59		0.0		0.0		2026-03-17 16:00:51
60		0.0		0.0		2026-03-17 16:30:51
61		0.0		0.0		2026-03-17 17:00:51
62		0.0		0.0		2026-03-17 17:30:51
63		0.0		0.0		2026-03-17 18:00:51
64		0.0		0.0		2026-03-17 18:30:51
65		0.0		0.0		2026-03-17 19:00:51
66		0.0		0.0		2026-03-17 19:30:51
67		0.0		0.0		2026-03-17 20:00:51
68		0.0		0.0		2026-03-17 20:30:51
69		0.0		0.0		2026-03-17 21:00:51
70		0.0		0.0		2026-03-17 21:30:51
71		0.0		0.0		2026-03-17 22:00:51
72		0.0		0.0		2026-03-17 22:30:51
73		0.0		0.0		2026-03-17 23:00:51
74		0.0		0.0		2026-03-17 23:30:51
75		0.0		0.0		2026-03-18 00:00:51
76		0.0		0.0		2026-03-18 00:30:51
77		0.0		0.0		2026-03-18 01:00:51
78		0.0		0.0		2026-03-18 01:30:51
79		0.0		0.0		2026-03-18 02:00:51
80		0.0		0.0		2026-03-18 02:30:51
81		0.0		0.0		2026-03-18 03:00:51
82		0.0		0.0		2026-03-18 03:30:51
83		0.0		0.0		2026-03-18 04:00:51
84		0.0		0.0		2026-03-18 04:30:51
85		0.0		0.0		2026-03-18 05:00:51
86		0.0		0.0		2026-03-18 05:30:51
87		0.0		0.0		2026-03-18 06:00:51
88		0.0		0.0		2026-03-18 06:30:51
89		0.0		0.0		2026-03-18 07:00:51
90		0.0		0.0		2026-03-18 07:30:51
91		0.0		0.0		2026-03-18 08:00:51
92		0.0		0.0		2026-03-18 08:30:51
93		0.0		0.0		2026-03-18 09:00:51
94		0.0		0.0		2026-03-18 09:30:51
95		0.0		0.0		2026-03-18 10:00:51
96		0.0		0.0		2026-03-18 10:30:51
97		0.0		0.0		2026-03-18 11:00:51
98		0.0		0.0		2026-03-18 11:30:51
99		0.0		0.0		2026-03-18 12:00:51
100		0.0		0.0		2026-03-18 12:30:51
101		0.0		0.0		2026-03-18 13:00:51
102		0.0		0.0		2026-03-18 13:30:51
103		0.0		0.0		2026-03-18 14:00:51
104		0.0		0.0		2026-03-18 14:30:51
105		0.0		0.0		2026-03-18 15:00:51
106		0.0		0.0		2026-03-18 15:30:51
107		0.0		0.0		2026-03-18 16:00:51
108		0.0		0.0		2026-03-18 16:30:51
109		0.0		0.0		2026-03-18 17:00:51
110		0.0		0.0		2026-03-18 17:30:51
111		0.0		0.0		2026-03-18 18:00:51
112		0.0		0.0		2026-03-18 18:30:51
113		0.0		0.0		2026-03-18 19:00:51
114		0.0		0.0		2026-03-18 19:30:51
115		0.0		0.0		2026-03-18 20:00:51
116		0.0		0.0		2026-03-18 20:30:51
117		0.0		0.0		2026-03-18 21:00:51
118		0.0		0.0		2026-03-18 21:30:51
119		0.0		0.0		2026-03-18 22:00:51
120		0.0		0.0		2026-03-18 22:30:51
121		0.0		0.0		2026-03-18 23:00:51
122		0.0		0.0		2026-03-18 23:30:51
123		0.0		0.0		2026-03-19 00:00:51
124		0.0		0.0		2026-03-19 00:30:51
125		0.0		0.0		2026-03-19 01:00:51
126		0.0		0.0		2026-03-19 01:30:51
127		0.0		0.0		2026-03-19 02:00:51
128		0.0		0.0		2026-03-19 02:30:51
129		0.0		0.0		2026-03-19 03:00:51
130		0.0		0.0		2026-03-19 03:30:51
131		0.0		0.0		2026-03-19 04:00:51
132		0.0		0.0		2026-03-19 04:30:51
133		0.0		0.0		2026-03-19 05:00:51
134		0.0		0.0		2026-03-19 05:30:51
135		0.0		0.0		2026-03-19 06:00:51
136		0.0		0.0		2026-03-19 06:30:51
137		0.0		0.0		2026-03-19 07:00:51
138		0.0		0.0		2026-03-19 07:30:51
139		0.0		0.0		2026-03-19 08:00:51
140		0.0		0.0		2026-03-19 08:30:51
141		0.0		0.0		2026-03-19 09:00:51
142		0.0		0.0		2026-03-19 09:30:51
143		0.0		0.0		2026-03-19 10:00:51
144		0.0		0.0		2026-03-19 10:30:51
145		0.0		0.0		2026-03-19 11:00:51
146		0.0		0.0		2026-03-19 11:30:51
147		0.0		0.0		2026-03-19 12:00:51
148		0.0		0.0		2026-03-19 12:30:51
149		0.0		0.0		2026-03-19 13:00:51
150		0.0		0.0		2026-03-19 13:30:51
151		0.0		0.0		2026-03-19 14:00:51
152		0.0		0.0		2026-03-19 14:30:51
153		0.0		0.0		2026-03-19 15:00:51
154		0.0		0.0		2026-03-19 15:30:51
155		0.0		0.0		2026-03-19 16:00:51
156		0.0		0.0		2026-03-19 16:30:51
157		0.0		0.0		2026-03-19 17:00:51
158		0.0		0.0		2026-03-19 17:30:51
159		0.0		0.0		2026-03-19 18:00:51
160		0.0		0.0		2026-03-19 18:30:51
161		0.0		0.0		2026-03-19 19:00:51
162		0.0		0.0		2026-03-19 19:30:51
163		0.0		0.0		2026-03-19 20:00:51
164		0.0		0.0		2026-03-19 20:30:51
165		0.0		0.0		2026-03-19 21:00:51
166		0.0		0.0		2026-03-19 21:30:51
167		0.0		0.0		2026-03-19 22:00:51
168		0.0		0.0		2026-03-19 22:30:51
169		0.0		0.0		2026-03-19 23:00:51
170		0.0		0.0		2026-03-19 23:30:51
171		0.0		0.0		2026-03-20 00:00:51
172		0.0		0.0		2026-03-20 00:30:51
173		0.0		0.0		2026-03-20 01:00:51
174		0.0		0.0		2026-03-20 01:30:51
175		0.0		0.0		2026-03-20 02:00:51
176		0.0		0.0		2026-03-20 02:30:51
177		0.0		0.0		2026-03-20 03:00:51
178		0.0		0.0		2026-03-20 03:30:51
179		0.0		0.0		2026-03-20 04:00:51
180		0.0		0.0		2026-03-20 04:30:51
181		0.0		0.0		2026-03-20 05:00:51
182		0.0		0.0		2026-03-20 05:30:51
183		0.0		0.0		2026-03-20 06:00:51
184		0.0		0.0		2026-03-20 06:30:51
185		0.0		0.0		2026-03-20 07:00:51
186		0.0		0.0		2026-03-20 07:30:51
187		0.0		0.0		2026-03-20 08:00:51
188		0.0		0.0		2026-03-20 08:30:51
189		0.0		0.0		2026-03-20 09:00:51
190		0.0		0.0		2026-03-20 09:30:51
191		0.0		0.0		2026-03-20 10:00:51
192		0.0		0.0		2026-03-20 10:30:51
193		0.0		0.0		2026-03-20 11:00:51
194		0.0		0.0		2026-03-20 11:30:51
195		0.0		0.0		2026-03-20 12:00:51
196		0.0		0.0		2026-03-20 12:30:51
197		0.0		0.0		2026-03-20 13:00:51
198		0.0		0.0		2026-03-20 13:30:51
199		0.0		0.0		2026-03-20 14:00:51
200		0.0		0.0		2026-03-20 14:30:51
201		0.0		0.0		2026-03-20 15:00:51
202		0.0		0.0		2026-03-20 15:30:51
203		0.0		0.0		2026-03-20 16:00:51
204		0.0		0.0		2026-03-20 16:30:51
205		0.0		0.0		2026-03-20 17:00:51
206		0.0		0.0		2026-03-20 17:30:51
207		0.0		0.0		2026-03-20 18:00:51
208		0.0		0.0		2026-03-20 18:30:51
209		0.0		0.0		2026-03-20 19:00:51
210		0.0		0.0		2026-03-20 19:30:51
211		0.0		0.0		2026-03-20 20:00:51
212		0.0		0.0		2026-03-20 20:30:51
213		0.0		0.0		2026-03-20 21:00:51
214		0.0		0.0		2026-03-20 21:30:51
215		0.0		0.0		2026-03-20 22:00:51
216		0.0		0.0		2026-03-20 22:30:51
