        COS-03USB温湿度记录仪2026/03/16 10:45-2026/03/30 10:43

        总记录条数:672
        导出时间2026-03-30 11:06:25

最高温度:31.1℃,最低温度:0.0℃,平均温度:9.4℃
最高湿度:85.8%,最低湿度:0.0%,平均湿度:24.2%

序号		温度(℃)	湿度(%)		日期

1		19.2		50.9		2026-03-16 10:45:30
2		0.0		0.0		2026-03-16 11:43:46
3		0.0		0.0		2026-03-16 12:13:46
4		0.0		0.0		2026-03-16 12:43:46
5		0.0		0.0		2026-03-16 13:13:46
6		0.0		0.0		2026-03-16 13:43:46
7		0.0		0.0		2026-03-16 14:13:46
8		0.0		0.0		2026-03-16 14:43:46
9		0.0		0.0		2026-03-16 15:13:46
10		0.0		0.0		2026-03-16 15:43:46
11		0.0		0.0		2026-03-16 16:13:46
12		0.0		0.0		2026-03-16 16:43:46
13		0.0		0.0		2026-03-16 17:13:46
14		0.0		0.0		2026-03-16 17:43:46
15		0.0		0.0		2026-03-16 18:13:46
16		0.0		0.0		2026-03-16 18:43:46
17		0.0		0.0		2026-03-16 19:13:46
18		0.0		0.0		2026-03-16 19:43:46
19		0.0		0.0		2026-03-16 20:13:46
20		0.0		0.0		2026-03-16 20:43:46
21		0.0		0.0		2026-03-16 21:13:46
22		0.0		0.0		2026-03-16 21:43:46
23		0.0		0.0		2026-03-16 22:13:46
24		0.0		0.0		2026-03-16 22:43:46
25		0.0		0.0		2026-03-16 23:13:46
26		0.0		0.0		2026-03-16 23:43:46
27		0.0		0.0		2026-03-17 00:13:46
28		0.0		0.0		2026-03-17 00:43:46
29		0.0		0.0		2026-03-17 01:13:46
30		0.0		0.0		2026-03-17 01:43:46
31		0.0		0.0		2026-03-17 02:13:46
32		0.0		0.0		2026-03-17 02:43:46
33		0.0		0.0		2026-03-17 03:13:46
34		0.0		0.0		2026-03-17 03:43:46
35		0.0		0.0		2026-03-17 04:13:46
36		0.0		0.0		2026-03-17 04:43:46
37		0.0		0.0		2026-03-17 05:13:46
38		0.0		0.0		2026-03-17 05:43:46
39		0.0		0.0		2026-03-17 06:13:46
40		0.0		0.0		2026-03-17 06:43:46
41		0.0		0.0		2026-03-17 07:13:46
42		0.0		0.0		2026-03-17 07:43:46
43		0.0		0.0		2026-03-17 08:13:46
44		0.0		0.0		2026-03-17 08:43:46
45		0.0		0.0		2026-03-17 09:13:46
46		0.0		0.0		2026-03-17 09:43:46
47		0.0		0.0		2026-03-17 10:13:46
48		0.0		0.0		2026-03-17 10:43:46
49		0.0		0.0		2026-03-17 11:13:46
50		0.0		0.0		2026-03-17 11:43:46
51		0.0		0.0		2026-03-17 12:13:46
52		0.0		0.0		2026-03-17 12:43:46
53		0.0		0.0		2026-03-17 13:13:46
54		0.0		0.0		2026-03-17 13:43:46
55		0.0		0.0		2026-03-17 14:13:46
56		0.0		0.0		2026-03-17 14:43:46
57		0.0		0.0		2026-03-17 15:13:46
58		0.0		0.0		2026-03-17 15:43:46
59		0.0		0.0		2026-03-17 16:13:46
60		0.0		0.0		2026-03-17 16:43:46
61		0.0		0.0		2026-03-17 17:13:46
62		0.0		0.0		2026-03-17 17:43:46
63		0.0		0.0		2026-03-17 18:13:46
64		0.0		0.0		2026-03-17 18:43:46
65		0.0		0.0		2026-03-17 19:13:46
66		0.0		0.0		2026-03-17 19:43:46
67		0.0		0.0		2026-03-17 20:13:46
68		0.0		0.0		2026-03-17 20:43:46
69		0.0		0.0		2026-03-17 21:13:46
70		0.0		0.0		2026-03-17 21:43:46
71		0.0		0.0		2026-03-17 22:13:46
72		0.0		0.0		2026-03-17 22:43:46
73		0.0		0.0		2026-03-17 23:13:46
74		0.0		0.0		2026-03-17 23:43:46
75		0.0		0.0		2026-03-18 00:13:46
76		0.0		0.0		2026-03-18 00:43:46
77		0.0		0.0		2026-03-18 01:13:46
78		0.0		0.0		2026-03-18 01:43:46
79		0.0		0.0		2026-03-18 02:13:46
80		0.0		0.0		2026-03-18 02:43:46
81		0.0		0.0		2026-03-18 03:13:46
82		0.0		0.0		2026-03-18 03:43:46
83		0.0		0.0		2026-03-18 04:13:46
84		0.0		0.0		2026-03-18 04:43:46
85		0.0		0.0		2026-03-18 05:13:46
86		0.0		0.0		2026-03-18 05:43:46
87		0.0		0.0		2026-03-18 06:13:46
88		0.0		0.0		2026-03-18 06:43:46
89		0.0		0.0		2026-03-18 07:13:46
