时间,预测值,下限,上限
2026-03-30 11:00:00,35.582662845035074,30.582662845035074,40.582662845035074
2026-03-30 12:00:00,27.67380261211079,22.67380261211079,32.67380261211079
2026-03-30 13:00:00,26.434023185111144,21.434023185111144,31.434023185111144
2026-03-30 14:00:00,26.44456255016115,21.44456255016115,31.44456255016115
2026-03-30 15:00:00,33.96357566101498,28.96357566101498,38.96357566101498
2026-03-30 16:00:00,42.31751470689935,37.31751470689935,47.31751470689935
2026-03-30 17:00:00,46.71756647027229,41.71756647027229,51.71756647027229
2026-03-30 18:00:00,52.84887751791081,47.84887751791081,57.84887751791081
2026-03-30 19:00:00,58.24443767057133,53.24443767057133,63.24443767057133
2026-03-30 20:00:00,59.005995285824746,54.005995285824746,64.00599528582475
2026-03-30 21:00:00,57.43000089513572,52.43000089513572,62.43000089513572
2026-03-30 22:00:00,56.194365081234515,51.194365081234515,61.194365081234515
2026-03-30 23:00:00,55.949019969327765,50.949019969327765,60.949019969327765
2026-03-31 00:00:00,56.47453424040884,51.47453424040884,61.47453424040884
2026-03-31 01:00:00,59.39586629382959,54.39586629382959,64.39586629382958
2026-03-31 02:00:00,62.579477134246574,57.579477134246574,67.57947713424657
2026-03-31 03:00:00,65.35817609893711,60.35817609893711,70.35817609893711
2026-03-31 04:00:00,67.11134444191296,62.11134444191296,72.11134444191296
2026-03-31 05:00:00,67.80281435852554,62.80281435852554,72.80281435852554
2026-03-31 06:00:00,68.89625631951516,63.89625631951516,73.89625631951516
2026-03-31 07:00:00,65.43205718234454,60.432057182344536,70.43205718234454
2026-03-31 08:00:00,56.535862632988284,51.535862632988284,61.535862632988284
2026-03-31 09:00:00,49.0281567706848,44.0281567706848,54.0281567706848
2026-03-31 10:00:00,41.83212150479479,36.83212150479479,46.83212150479479
2026-03-31 11:00:00,35.25381109302994,30.253811093029938,40.25381109302994
2026-03-31 12:00:00,31.126680268005067,26.126680268005067,36.12668026800507
2026-03-31 13:00:00,30.177970517934504,25.177970517934504,35.177970517934504
2026-03-31 14:00:00,33.32335730967362,28.323357309673618,38.32335730967362
2026-03-31 15:00:00,37.60039465081529,32.60039465081529,42.60039465081529
2026-03-31 16:00:00,41.61227307260531,36.61227307260531,46.61227307260531
2026-03-31 17:00:00,46.62858357181114,41.62858357181114,51.62858357181114
2026-03-31 18:00:00,51.36922585292534,46.36922585292534,56.36922585292534
2026-03-31 19:00:00,53.986617991855255,48.986617991855255,58.986617991855255
2026-03-31 20:00:00,54.8249371514811,49.8249371514811,59.8249371514811
2026-03-31 21:00:00,55.05945615382465,50.05945615382465,60.05945615382465
2026-03-31 22:00:00,54.512329018487605,49.512329018487605,59.512329018487605
2026-03-31 23:00:00,54.50727130795217,49.50727130795217,59.50727130795217
2026-04-01 00:00:00,56.42369291529836,51.42369291529836,61.42369291529836
2026-04-01 01:00:00,59.06196176042262,54.06196176042262,64.06196176042262
2026-04-01 02:00:00,61.470450455286034,56.470450455286034,66.47045045528603
2026-04-01 03:00:00,63.150378532953994,58.150378532953994,68.150378532954
2026-04-01 04:00:00,64.41284829397023,59.41284829397023,69.41284829397023
2026-04-01 05:00:00,65.25586952123479,60.255869521234786,70.25586952123479
2026-04-01 06:00:00,63.1320695652971,58.1320695652971,68.1320695652971
2026-04-01 07:00:00,58.35803831772953,53.35803831772953,63.35803831772953
2026-04-01 08:00:00,53.072347196473295,48.072347196473295,58.072347196473295
2026-04-01 09:00:00,47.26695263568938,42.26695263568938,52.26695263568938
2026-04-01 10:00:00,41.37246163810944,36.37246163810944,46.37246163810944
2026-04-01 11:00:00,36.69884039041422,31.69884039041422,41.69884039041422
2026-04-01 12:00:00,34.50727162907929,29.50727162907929,39.50727162907929
2026-04-01 13:00:00,34.97018284764363,29.970182847643628,39.97018284764363
2026-04-01 14:00:00,36.91024693187016,31.910246931870162,41.91024693187016
2026-04-01 15:00:00,39.73267375146484,34.73267375146484,44.73267375146484
